subject,session,task,stimulus_label,n_present_channels,dense_file,band_file,meta_file,n_kept_windows,n_dropped_windows,status
sub-13,ses-01,task-monkey1_run-01,Monkey 1,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,41,16,ok
sub-13,ses-01,task-monkey1_run-02,Monkey 1,55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,41,16,ok
sub-13,ses-01,task-tp_run-01,The Present,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-01/run_meta_master61_masked.json,43,9,ok
sub-13,ses-01,task-tp_run-02,The Present,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-01/task-tp_run-02/run_meta_master61_masked.json,42,9,ok
sub-13,ses-02,task-dmh_run-01,Despicable Me (Hungarian),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-01/run_meta_master61_masked.json,100,17,ok
sub-13,ses-02,task-dmh_run-02,Despicable Me (Hungarian),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-dmh_run-02/run_meta_master61_masked.json,103,13,ok
sub-13,ses-02,task-inscapes,Inscapes,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-inscapes/run_meta_master61_masked.json,96,23,ok
sub-13,ses-02,task-monkey2_run-01,Monkey 2,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,47,10,ok
sub-13,ses-02,task-monkey2_run-02,Monkey 2,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,49,9,ok
sub-13,ses-02,task-monkey5_run-01,Monkey 5,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,45,12,ok
sub-13,ses-02,task-monkey5_run-02,Monkey 5,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-13/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,55,6,ok
sub-14,ses-01,task-dme_run-01,Despicable Me (English),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-01/run_meta_master61_masked.json,76,30,ok
sub-14,ses-01,task-dme_run-02,Despicable Me (English),60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-dme_run-02/run_meta_master61_masked.json,74,35,ok
sub-14,ses-01,task-inscapes,Inscapes,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-inscapes/run_meta_master61_masked.json,98,27,ok
sub-14,ses-01,task-monkey1_run-01,Monkey 1,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,40,23,ok
sub-14,ses-01,task-monkey1_run-02,Monkey 1,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,36,17,ok
sub-14,ses-01,task-tp_run-01,The Present,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-01/run_meta_master61_masked.json,34,15,ok
sub-14,ses-01,task-tp_run-02,The Present,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-01/task-tp_run-02/run_meta_master61_masked.json,39,14,ok
sub-14,ses-02,task-dmh_run-01,Despicable Me (Hungarian),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-01/run_meta_master61_masked.json,97,19,ok
sub-14,ses-02,task-dmh_run-02,Despicable Me (Hungarian),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-dmh_run-02/run_meta_master61_masked.json,64,39,ok
sub-14,ses-02,task-inscapes,Inscapes,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-inscapes/run_meta_master61_masked.json,116,12,ok
sub-14,ses-02,task-monkey2_run-01,Monkey 2,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,54,10,ok
sub-14,ses-02,task-monkey2_run-02,Monkey 2,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,36,21,ok
sub-14,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,52,8,ok
sub-14,ses-02,task-monkey5_run-02,Monkey 5,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-14/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,34,22,ok
sub-15,ses-01,task-dme_run-01,Despicable Me (English),60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-01/run_meta_master61_masked.json,87,25,ok
sub-15,ses-01,task-dme_run-02,Despicable Me (English),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-dme_run-02/run_meta_master61_masked.json,97,19,ok
sub-15,ses-01,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-inscapes/run_meta_master61_masked.json,77,50,ok
sub-15,ses-01,task-monkey1_run-01,Monkey 1,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,42,17,ok
sub-15,ses-01,task-monkey1_run-02,Monkey 1,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,53,7,ok
sub-15,ses-01,task-tp_run-01,The Present,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-01/run_meta_master61_masked.json,39,13,ok
sub-15,ses-01,task-tp_run-02,The Present,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-01/task-tp_run-02/run_meta_master61_masked.json,42,9,ok
sub-15,ses-02,task-dmh_run-01,Despicable Me (Hungarian),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-01/run_meta_master61_masked.json,33,58,ok
sub-15,ses-02,task-dmh_run-02,Despicable Me (Hungarian),56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-dmh_run-02/run_meta_master61_masked.json,90,23,ok
sub-15,ses-02,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-inscapes/run_meta_master61_masked.json,64,44,ok
sub-15,ses-02,task-monkey2_run-02,Monkey 2,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,40,13,ok
sub-15,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,18,30,ok
sub-15,ses-02,task-monkey5_run-02,Monkey 5,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-15/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,44,15,ok
sub-16,ses-01,task-dme_run-01,Despicable Me (English),55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-01/run_meta_master61_masked.json,100,16,ok
sub-16,ses-01,task-dme_run-02,Despicable Me (English),59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-dme_run-02/run_meta_master61_masked.json,102,13,ok
sub-16,ses-01,task-inscapes,Inscapes,53,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-inscapes/run_meta_master61_masked.json,103,24,ok
sub-16,ses-01,task-monkey1_run-01,Monkey 1,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,43,15,ok
sub-16,ses-01,task-monkey1_run-02,Monkey 1,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,46,10,ok
sub-16,ses-01,task-tp_run-01,The Present,54,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-01/run_meta_master61_masked.json,36,15,ok
sub-16,ses-01,task-tp_run-02,The Present,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-01/task-tp_run-02/run_meta_master61_masked.json,34,15,ok
sub-16,ses-02,task-dmh_run-01,Despicable Me (Hungarian),57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-01/run_meta_master61_masked.json,113,9,ok
sub-16,ses-02,task-dmh_run-02,Despicable Me (Hungarian),57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-dmh_run-02/run_meta_master61_masked.json,99,14,ok
sub-16,ses-02,task-inscapes,Inscapes,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-inscapes/run_meta_master61_masked.json,113,17,ok
sub-16,ses-02,task-monkey2_run-01,Monkey 2,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,59,3,ok
sub-16,ses-02,task-monkey2_run-02,Monkey 2,57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-16/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,50,9,ok
